"inputs[""Boronate in Solvent""].components[0].identifiers[0].value","inputs[""Boronate in Solvent""].components[1].identifiers[0].value","inputs[""Ligand in Solvent""].components[0].identifiers[0].value","inputs[""Ligand in Solvent""].components[0].amount.moles.value","inputs[""Ligand in Solvent""].components[0].amount.moles.units","inputs[""Ligand in Solvent""].components[0].reaction_role","inputs[""Ligand in Solvent""].components[1].identifiers[0].type","inputs[""Ligand in Solvent""].components[1].identifiers[0].value","inputs[""Ligand in Solvent""].components[1].amount.volume.value","inputs[""Ligand in Solvent""].components[1].amount.volume.units","inputs[""Ligand in Solvent""].components[1].amount.volume_includes_solutes","inputs[""Ligand in Solvent""].components[1].reaction_role","inputs[""Aryl Halide""].components[0].identifiers[0].value","inputs[""Solvent_1""].components[0].identifiers[0].value","inputs[""Base in Solvent""].components[0].identifiers[0].value","inputs[""Base in Solvent""].components[0].amount.moles.value","inputs[""Base in Solvent""].components[0].amount.moles.units","inputs[""Base in Solvent""].components[0].reaction_role","inputs[""Base in Solvent""].components[1].identifiers[0].type","inputs[""Base in Solvent""].components[1].identifiers[0].value","inputs[""Base in Solvent""].components[1].amount.volume.value","inputs[""Base in Solvent""].components[1].amount.volume.units","inputs[""Base in Solvent""].components[1].reaction_role",outcomes[0].products[0].measurements[0].percentage.value,provenance.record_modified[1].time.value,reaction_id,"inputs[""Ligand in Solvent""].components[0].amount.volume.value","inputs[""Ligand in Solvent""].components[0].amount.volume.units","inputs[""Ligand in Solvent""].components[0].amount.volume_includes_solutes","inputs[""Base in Solvent""].components[0].amount.volume.value","inputs[""Base in Solvent""].components[0].amount.volume.units"
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,52.369998931884766,2021-03-04 13:56:19.481489,ord-6db0dba072ed4f7eaa20526e025f4881,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,21.110000610351562,2021-03-04 13:56:19.486868,ord-e0b51b00e1214fd993200ad43aaef818,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,0.5,2021-03-04 13:56:19.492277,ord-d2cfcfa6a0f6469b8b8f533b75b369ab,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1,,,SOLVENT,,,,,,,BrC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,1.0,MICROMOLE,REAGENT,SMILES,C1CCOC1,1.0,MICROLITER,SOLVENT,29.260000228881836,2021-03-04 13:56:19.497620,ord-b44727e30a7344499530c2efae93440b,1.0,MICROLITER,True,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,53.79999923706055,2021-03-04 13:56:19.502973,ord-cfcbbf4319ea42db85a0d4f2a267ef6a,,,,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,62.779998779296875,2021-03-04 13:56:19.508171,ord-c46388e343af4638a04e92aefb822b7f,,,,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,61.56999969482422,2021-03-04 13:56:19.513377,ord-b4f7ff65a91e426ba8c37938a33ef529,,,,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,52.540000915527344,2021-03-04 13:56:19.518694,ord-ddb4b6b5705e489a9ebe7f55d47cdeb7,,,,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,63.779998779296875,2021-03-04 13:56:19.523962,ord-a9218c7b14ff44e69048a773e8d82cfd,,,,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,62.369998931884766,2021-03-04 13:56:19.529097,ord-626721d8472e428cac9d3dfb32cf3e53,,,,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,36.20000076293945,2021-03-04 13:56:19.534532,ord-2628ccf77e1a4f8ca9e8c17c1d54ca01,,,,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,26.260000228881836,2021-03-04 13:56:19.539882,ord-87c8adada4ab4c4c9483465c03d22833,,,,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,26.690000534057617,2021-03-04 13:56:19.545239,ord-eaa7bfdc9dc342b1b9aee7bf7912eb2f,,,,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,15.9399995803833,2021-03-04 13:56:19.550501,ord-4984c480b04a4a2eb7db814d68948e21,,,,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,1.1799999475479126,2021-03-04 13:56:19.555786,ord-f238e89d3360419393450776a378a64f,,,,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1,,,SOLVENT,,,,,,,BrC1=CC=C2N=CC=CC2=C1,CO,O,,,SOLVENT,,,,,,20.81999969482422,2021-03-04 13:56:19.560984,ord-6a7806a438b944c08fae1491c4c92e8a,1.0,MICROLITER,True,1.0,MICROLITER
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,56.380001068115234,2021-03-04 13:56:19.566546,ord-8c6aed1cc1e545e69ca7af7720cf2cf3,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,96.5999984741211,2021-03-04 13:56:19.572093,ord-61e8d8eca61d4e5888e0138d23779eb7,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,83.79000091552734,2021-03-04 13:56:19.577616,ord-8f9d42c134f5434bbbce242a3d25560a,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,87.56999969482422,2021-03-04 13:56:19.583172,ord-c1e5c29356644228b9b87694ce03a593,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,69.98999786376953,2021-03-04 13:56:19.588680,ord-5df028c8e9d24cd7af7a1e53e77993d2,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,91.47000122070312,2021-03-04 13:56:19.594206,ord-4c9d6eb9145446af924a1a26c824ac9a,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,91.47000122070312,2021-03-04 13:56:19.599708,ord-cb72a8b8bc6d4a40bca3968d8496eaf9,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,84.94999694824219,2021-03-04 13:56:19.605366,ord-61c94dd5b4ff4d0096c973db2873ecc7,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,92.69000244140625,2021-03-04 13:56:19.610932,ord-18af9b8c5b6d48bb8be3387132e6c25d,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,52.400001525878906,2021-03-04 13:56:19.616639,ord-f00b3ae24dcc41e287c5e8eb1daa5def,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,22.780000686645508,2021-03-04 13:56:19.622203,ord-021a823d1e8143239f593a15dea1e856,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1,,,SOLVENT,,,,,,,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,63.90999984741211,2021-03-04 13:56:19.627477,ord-a5acbf2e35e04c2a9a515c38c8ad05b6,1.0,MICROLITER,True,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,C(=O)(O)[O-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,66.86000061035156,2021-03-04 13:56:19.633167,ord-4068cd41c05648c9abf038dfd081c56f,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,C(=O)(O)[O-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,98.52999877929688,2021-03-04 13:56:19.638722,ord-151894ad869d44fca93aa99a2ea30a75,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,C(=O)(O)[O-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,94.26000213623047,2021-03-04 13:56:19.644176,ord-66d19808dd2449fba84128da74ef21d1,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,C(=O)(O)[O-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,93.05000305175781,2021-03-04 13:56:19.649698,ord-66791234243944d4946f49ec6382661d,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,C(=O)(O)[O-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,78.44000244140625,2021-03-04 13:56:19.655073,ord-b48247fcafbd4b67b7dca90efe118b24,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,C(=O)(O)[O-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,92.7699966430664,2021-03-04 13:56:19.660545,ord-f500d5afcb6d4e9bae658b1822c6927c,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,C(=O)(O)[O-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,78.30999755859375,2021-03-04 13:56:19.666001,ord-731b8116b02a4df9bedb5d7dc68c9737,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,C(=O)(O)[O-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,40.68000030517578,2021-03-04 13:56:19.671469,ord-7a91e9dd006f4864adf4fb058820ede4,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,C(=O)(O)[O-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,78.08000183105469,2021-03-04 13:56:19.676863,ord-aaae0ca1b4eb444eb01abfaec7cbfc3d,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,C(=O)(O)[O-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,79.61000061035156,2021-03-04 13:56:19.682234,ord-4ad10dc4e2d849099a7cd9f6eb1aba83,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,C(=O)(O)[O-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,0.699999988079071,2021-03-04 13:56:19.687738,ord-04f52ea0a041456a928936b3cbd2aa13,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1,,,SOLVENT,,,,,,,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,C(=O)(O)[O-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,53.11000061035156,2021-03-04 13:56:19.692917,ord-3fc02ff2ecc348f2b74e40cc6bb3794b,1.0,MICROLITER,True,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C(C)(C)C)C(C)(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[F-].[Cs+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,66.12999725341797,2021-03-04 13:56:19.698622,ord-eea58624323e42a28bb2c1ea95c6af91,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[F-].[Cs+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,96.48999786376953,2021-03-04 13:56:19.703978,ord-13686ee380934649a5aa244b93537e3b,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[F-].[Cs+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,93.69000244140625,2021-03-04 13:56:19.709486,ord-a871005941214ee196bf6c280b9ac527,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[F-].[Cs+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,76.45999908447266,2021-03-04 13:56:19.715062,ord-89bf18fd7b6d4db4b41eef12a89857e5,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[F-].[Cs+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,61.38999938964844,2021-03-04 13:56:19.720629,ord-1c0139bf91334ed1840ae448888e7a64,,,,,
B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,CN(C)C=O,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,CC#N,[F-].[Cs+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,88.30999755859375,2021-03-04 13:56:19.726006,ord-8bd4711dc05d4827b2e20d0186fe364c,,,,,
