ReactionID,Aryl Halide,Boronate,Ligand,Base,Solvent,Yield
1427,R1_I,R2_B(OH)2,Xantphos,Et3N,DMF,16.03000069
1428,R1_I,R2_B(OH)2,Tol,Et3N,DMF,24.48999977
1429,R1_I,R2_B(OH)2,P(tBu)3,None,DMF,71.31999969
1430,R1_I,R2_B(OH)2,P(Cy)3,None,DMF,84.47000122
1431,R1_I,R2_B(OH)2,AmPhos,None,DMF,78.23999786
1432,R1_I,R2_B(OH)2,PPh3,None,DMF,66.87000275
1433,R1_I,R2_B(OH)2,P(o-Tol)3,None,DMF,56.86000061
1434,R1_I,R2_B(OH)2,cataCXium A,None,DMF,72.37999725
1435,R1_I,R2_B(OH)2,SPhos,None,DMF,47.90000153
1436,R1_I,R2_B(OH)2,dtbpf,None,DMF,47.66999817
1437,R1_I,R2_B(OH)2,XPhos,None,DMF,48.25
1438,R1_I,R2_B(OH)2,dppf,None,DMF,60.41999817
1439,R1_I,R2_B(OH)2,Xantphos,None,DMF,1.610000014
1440,R1_I,R2_B(OH)2,Tol,None,DMF,27.79999924
1441,R1_I,R2_B(OH)2,P(tBu)3,NaOH,MeOH,86.11000061
1442,R1_I,R2_B(OH)2,P(Cy)3,NaOH,MeOH,93.65000153
1443,R1_I,R2_B(OH)2,AmPhos,NaOH,MeOH,92.06999969
1444,R1_I,R2_B(OH)2,PPh3,NaOH,MeOH,93.77999878
1445,R1_I,R2_B(OH)2,P(o-Tol)3,NaOH,MeOH,91.83000183
1446,R1_I,R2_B(OH)2,cataCXium A,NaOH,MeOH,94.15000153
1447,R1_I,R2_B(OH)2,SPhos,NaOH,MeOH,90.26000214
1448,R1_I,R2_B(OH)2,dtbpf,NaOH,MeOH,88.43000031
1449,R1_I,R2_B(OH)2,XPhos,NaOH,MeOH,91.44999695
1450,R1_I,R2_B(OH)2,dppf,NaOH,MeOH,91.56999969
1451,R1_I,R2_B(OH)2,Xantphos,NaOH,MeOH,82.58999634
1452,R1_I,R2_B(OH)2,Tol,NaOH,MeOH,90.05000305
1453,R1_I,R2_B(OH)2,P(tBu)3,NaHCO3,MeOH,71.72000122
1454,R1_I,R2_B(OH)2,P(Cy)3,NaHCO3,MeOH,93.81999969
1455,R1_I,R2_B(OH)2,AmPhos,NaHCO3,MeOH,92.51999664
1456,R1_I,R2_B(OH)2,PPh3,NaHCO3,MeOH,92.43000031
1457,R1_I,R2_B(OH)2,P(o-Tol)3,NaHCO3,MeOH,91.08000183
1458,R1_I,R2_B(OH)2,cataCXium A,NaHCO3,MeOH,93.12999725
1459,R1_I,R2_B(OH)2,SPhos,NaHCO3,MeOH,86.62999725
1460,R1_I,R2_B(OH)2,dtbpf,NaHCO3,MeOH,75.01000214
1461,R1_I,R2_B(OH)2,XPhos,NaHCO3,MeOH,86.36000061
1462,R1_I,R2_B(OH)2,dppf,NaHCO3,MeOH,89.62999725
1463,R1_I,R2_B(OH)2,Xantphos,NaHCO3,MeOH,53.61999893
1464,R1_I,R2_B(OH)2,Tol,NaHCO3,MeOH,88.80000305
1465,R1_I,R2_B(OH)2,P(tBu)3,CsF,MeOH,75.91000366
1466,R1_I,R2_B(OH)2,P(Cy)3,CsF,MeOH,89.29000092
1467,R1_I,R2_B(OH)2,AmPhos,CsF,MeOH,85.76000214
1468,R1_I,R2_B(OH)2,PPh3,CsF,MeOH,88.01000214
1469,R1_I,R2_B(OH)2,P(o-Tol)3,CsF,MeOH,88.59999847
1470,R1_I,R2_B(OH)2,cataCXium A,CsF,MeOH,90.38999939
1471,R1_I,R2_B(OH)2,SPhos,CsF,MeOH,65.59999847
1472,R1_I,R2_B(OH)2,dtbpf,CsF,MeOH,67.44999695
1473,R1_I,R2_B(OH)2,XPhos,CsF,MeOH,77.72000122
1474,R1_I,R2_B(OH)2,dppf,CsF,MeOH,82.98999786
1475,R1_I,R2_B(OH)2,Xantphos,CsF,MeOH,32.31999969
1476,R1_I,R2_B(OH)2,Tol,CsF,MeOH,75.06999969
1477,R1_I,R2_B(OH)2,P(tBu)3,K3PO4,MeOH,91.29000092
1478,R1_I,R2_B(OH)2,P(Cy)3,K3PO4,MeOH,96.73999786
1479,R1_I,R2_B(OH)2,AmPhos,K3PO4,MeOH,92.81999969
1480,R1_I,R2_B(OH)2,PPh3,K3PO4,MeOH,96.30000305
1481,R1_I,R2_B(OH)2,P(o-Tol)3,K3PO4,MeOH,93.73000336
1482,R1_I,R2_B(OH)2,cataCXium A,K3PO4,MeOH,95.37000275
1483,R1_I,R2_B(OH)2,SPhos,K3PO4,MeOH,91.37000275
1484,R1_I,R2_B(OH)2,dtbpf,K3PO4,MeOH,88.12999725
1485,R1_I,R2_B(OH)2,XPhos,K3PO4,MeOH,90.79000092
1486,R1_I,R2_B(OH)2,dppf,K3PO4,MeOH,92.30000305
1487,R1_I,R2_B(OH)2,Xantphos,K3PO4,MeOH,67.91999817
1488,R1_I,R2_B(OH)2,Tol,K3PO4,MeOH,91.20999908
1489,R1_I,R2_B(OH)2,P(tBu)3,KOH,MeOH,92.05999756
1490,R1_I,R2_B(OH)2,P(Cy)3,KOH,MeOH,94.47000122
1491,R1_I,R2_B(OH)2,AmPhos,KOH,MeOH,92.08000183
1492,R1_I,R2_B(OH)2,PPh3,KOH,MeOH,92.51999664
1493,R1_I,R2_B(OH)2,P(o-Tol)3,KOH,MeOH,91.98999786
1494,R1_I,R2_B(OH)2,cataCXium A,KOH,MeOH,95.05999756
1495,R1_I,R2_B(OH)2,SPhos,KOH,MeOH,90.52999878
1496,R1_I,R2_B(OH)2,dtbpf,KOH,MeOH,88.18000031
1497,R1_I,R2_B(OH)2,XPhos,KOH,MeOH,90.56999969
1498,R1_I,R2_B(OH)2,dppf,KOH,MeOH,92.25
1499,R1_I,R2_B(OH)2,Xantphos,KOH,MeOH,65.80000305
1500,R1_I,R2_B(OH)2,Tol,KOH,MeOH,90.79000092
1501,R1_I,R2_B(OH)2,P(tBu)3,LiOtBu,MeOH,94.01000214
1502,R1_I,R2_B(OH)2,P(Cy)3,LiOtBu,MeOH,98.69000244
1503,R1_I,R2_B(OH)2,AmPhos,LiOtBu,MeOH,93.27999878
1504,R1_I,R2_B(OH)2,PPh3,LiOtBu,MeOH,92.97000122
1505,R1_I,R2_B(OH)2,P(o-Tol)3,LiOtBu,MeOH,92.65000153
1506,R1_I,R2_B(OH)2,cataCXium A,LiOtBu,MeOH,96.04000092
1507,R1_I,R2_B(OH)2,SPhos,LiOtBu,MeOH,91.75
1508,R1_I,R2_B(OH)2,dtbpf,LiOtBu,MeOH,90.33000183
1509,R1_I,R2_B(OH)2,XPhos,LiOtBu,MeOH,91.44999695
1510,R1_I,R2_B(OH)2,dppf,LiOtBu,MeOH,93.05000305
1511,R1_I,R2_B(OH)2,Xantphos,LiOtBu,MeOH,77.62999725
1512,R1_I,R2_B(OH)2,Tol,LiOtBu,MeOH,91.81999969
1513,R1_I,R2_B(OH)2,P(tBu)3,Et3N,MeOH,81.58000183
1514,R1_I,R2_B(OH)2,P(Cy)3,Et3N,MeOH,89.80000305
1515,R1_I,R2_B(OH)2,AmPhos,Et3N,MeOH,86.54000092
1516,R1_I,R2_B(OH)2,PPh3,Et3N,MeOH,88.05999756
1517,R1_I,R2_B(OH)2,P(o-Tol)3,Et3N,MeOH,87.76000214
1518,R1_I,R2_B(OH)2,cataCXium A,Et3N,MeOH,89.08999634
1519,R1_I,R2_B(OH)2,SPhos,Et3N,MeOH,72.51000214
1520,R1_I,R2_B(OH)2,dtbpf,Et3N,MeOH,72.44999695
1521,R1_I,R2_B(OH)2,XPhos,Et3N,MeOH,73.76999664
1522,R1_I,R2_B(OH)2,dppf,Et3N,MeOH,84.48999786
1523,R1_I,R2_B(OH)2,Xantphos,Et3N,MeOH,57.40999985
1524,R1_I,R2_B(OH)2,Tol,Et3N,MeOH,78.38999939
1525,R1_I,R2_B(OH)2,P(tBu)3,None,MeOH,59.54000092
1526,R1_I,R2_B(OH)2,P(Cy)3,None,MeOH,46.27999878
1527,R1_I,R2_B(OH)2,AmPhos,None,MeOH,72.02999878
1528,R1_I,R2_B(OH)2,PPh3,None,MeOH,73.65000153
1529,R1_I,R2_B(OH)2,P(o-Tol)3,None,MeOH,68.95999908
1530,R1_I,R2_B(OH)2,cataCXium A,None,MeOH,72.18000031
1531,R1_I,R2_B(OH)2,SPhos,None,MeOH,48.81999969
1532,R1_I,R2_B(OH)2,dtbpf,None,MeOH,56.04000092
1533,R1_I,R2_B(OH)2,XPhos,None,MeOH,48.59000015
1534,R1_I,R2_B(OH)2,dppf,None,MeOH,52.06000137
1535,R1_I,R2_B(OH)2,Xantphos,None,MeOH,25.77000046
1536,R1_I,R2_B(OH)2,Tol,None,MeOH,50.75
1537,R1_OTf,R2_Bpin,P(tBu)3,NaOH,MeCN,34.29999924
1538,R1_OTf,R2_Bpin,P(Cy)3,NaOH,MeCN,78.02999878
1539,R1_OTf,R2_Bpin,AmPhos,NaOH,MeCN,62.59000015
1540,R1_OTf,R2_Bpin,PPh3,NaOH,MeCN,50.25
1541,R1_OTf,R2_Bpin,P(o-Tol)3,NaOH,MeCN,50.56000137
1542,R1_OTf,R2_Bpin,cataCXium A,NaOH,MeCN,95.62000275
1543,R1_OTf,R2_Bpin,SPhos,NaOH,MeCN,74.83999634
1544,R1_OTf,R2_Bpin,dtbpf,NaOH,MeCN,33.52000046
1545,R1_OTf,R2_Bpin,XPhos,NaOH,MeCN,67.97000122
1546,R1_OTf,R2_Bpin,dppf,NaOH,MeCN,43.59999847
1547,R1_OTf,R2_Bpin,Xantphos,NaOH,MeCN,14.52999973
1548,R1_OTf,R2_Bpin,Tol,NaOH,MeCN,16.95000076
1549,R1_OTf,R2_Bpin,P(tBu)3,NaHCO3,MeCN,44.24000168
1550,R1_OTf,R2_Bpin,P(Cy)3,NaHCO3,MeCN,87.30999756
1551,R1_OTf,R2_Bpin,AmPhos,NaHCO3,MeCN,89.54000092
1552,R1_OTf,R2_Bpin,PPh3,NaHCO3,MeCN,60.20999908
1553,R1_OTf,R2_Bpin,P(o-Tol)3,NaHCO3,MeCN,52.95000076
1554,R1_OTf,R2_Bpin,cataCXium A,NaHCO3,MeCN,80.63999939
1555,R1_OTf,R2_Bpin,SPhos,NaHCO3,MeCN,60.49000168
1556,R1_OTf,R2_Bpin,dtbpf,NaHCO3,MeCN,35.45999908
1557,R1_OTf,R2_Bpin,XPhos,NaHCO3,MeCN,50.20000076
1558,R1_OTf,R2_Bpin,dppf,NaHCO3,MeCN,61.61999893
1559,R1_OTf,R2_Bpin,Xantphos,NaHCO3,MeCN,7.679999828
1560,R1_OTf,R2_Bpin,Tol,NaHCO3,MeCN,27.95000076
1561,R1_OTf,R2_Bpin,P(tBu)3,CsF,MeCN,42.56999969
1562,R1_OTf,R2_Bpin,P(Cy)3,CsF,MeCN,83.05000305
1563,R1_OTf,R2_Bpin,AmPhos,CsF,MeCN,88.27999878
1564,R1_OTf,R2_Bpin,PPh3,CsF,MeCN,73.25
1565,R1_OTf,R2_Bpin,P(o-Tol)3,CsF,MeCN,69.45999908
1566,R1_OTf,R2_Bpin,cataCXium A,CsF,MeCN,98.61000061
1567,R1_OTf,R2_Bpin,SPhos,CsF,MeCN,68.94999695
1568,R1_OTf,R2_Bpin,dtbpf,CsF,MeCN,49.27999878
1569,R1_OTf,R2_Bpin,XPhos,CsF,MeCN,60.13999939
1570,R1_OTf,R2_Bpin,dppf,CsF,MeCN,71.16000366
1571,R1_OTf,R2_Bpin,Xantphos,CsF,MeCN,7.389999866
1572,R1_OTf,R2_Bpin,Tol,CsF,MeCN,25.76000023
1573,R1_OTf,R2_Bpin,P(tBu)3,K3PO4,MeCN,42.90999985
1574,R1_OTf,R2_Bpin,P(Cy)3,K3PO4,MeCN,74.44999695
1575,R1_OTf,R2_Bpin,AmPhos,K3PO4,MeCN,84.23000336
1576,R1_OTf,R2_Bpin,PPh3,K3PO4,MeCN,42.54999924
1577,R1_OTf,R2_Bpin,P(o-Tol)3,K3PO4,MeCN,58.61000061
1578,R1_OTf,R2_Bpin,cataCXium A,K3PO4,MeCN,70.51999664
1579,R1_OTf,R2_Bpin,SPhos,K3PO4,MeCN,61.20999908
1580,R1_OTf,R2_Bpin,dtbpf,K3PO4,MeCN,46.70000076
1581,R1_OTf,R2_Bpin,XPhos,K3PO4,MeCN,55.93999863
1582,R1_OTf,R2_Bpin,dppf,K3PO4,MeCN,15.89999962
1583,R1_OTf,R2_Bpin,Xantphos,K3PO4,MeCN,9.630000114
1584,R1_OTf,R2_Bpin,Tol,K3PO4,MeCN,36.22000122
1585,R1_OTf,R2_Bpin,P(tBu)3,KOH,MeCN,65.86000061
1586,R1_OTf,R2_Bpin,P(Cy)3,KOH,MeCN,91.45999908
1587,R1_OTf,R2_Bpin,AmPhos,KOH,MeCN,90.40000153
1588,R1_OTf,R2_Bpin,PPh3,KOH,MeCN,71.77999878
1589,R1_OTf,R2_Bpin,P(o-Tol)3,KOH,MeCN,71.66000366
1590,R1_OTf,R2_Bpin,cataCXium A,KOH,MeCN,96.15000153
1591,R1_OTf,R2_Bpin,SPhos,KOH,MeCN,84.76000214
1592,R1_OTf,R2_Bpin,dtbpf,KOH,MeCN,49.18999863
1593,R1_OTf,R2_Bpin,XPhos,KOH,MeCN,79.44000244
1594,R1_OTf,R2_Bpin,dppf,KOH,MeCN,14.56000042
1595,R1_OTf,R2_Bpin,Xantphos,KOH,MeCN,17.04000092
1596,R1_OTf,R2_Bpin,Tol,KOH,MeCN,25.62999916
1597,R1_OTf,R2_Bpin,P(tBu)3,LiOtBu,MeCN,72.90000153
1598,R1_OTf,R2_Bpin,P(Cy)3,LiOtBu,MeCN,95.86000061
1599,R1_OTf,R2_Bpin,AmPhos,LiOtBu,MeCN,93.83999634
1600,R1_OTf,R2_Bpin,PPh3,LiOtBu,MeCN,71.12000275
1601,R1_OTf,R2_Bpin,P(o-Tol)3,LiOtBu,MeCN,59.47000122
1602,R1_OTf,R2_Bpin,cataCXium A,LiOtBu,MeCN,95.77999878
1603,R1_OTf,R2_Bpin,SPhos,LiOtBu,MeCN,86.27999878
1604,R1_OTf,R2_Bpin,dtbpf,LiOtBu,MeCN,51.04000092
1605,R1_OTf,R2_Bpin,XPhos,LiOtBu,MeCN,60.54000092
1606,R1_OTf,R2_Bpin,dppf,LiOtBu,MeCN,11.11999989
1607,R1_OTf,R2_Bpin,Xantphos,LiOtBu,MeCN,23.54000092
1608,R1_OTf,R2_Bpin,Tol,LiOtBu,MeCN,15.52000046
1609,R1_OTf,R2_Bpin,P(tBu)3,Et3N,MeCN,72.08999634
1610,R1_OTf,R2_Bpin,P(Cy)3,Et3N,MeCN,92.43000031
1611,R1_OTf,R2_Bpin,AmPhos,Et3N,MeCN,92.48999786
1612,R1_OTf,R2_Bpin,PPh3,Et3N,MeCN,58.63999939
1613,R1_OTf,R2_Bpin,P(o-Tol)3,Et3N,MeCN,49.79000092
1614,R1_OTf,R2_Bpin,cataCXium A,Et3N,MeCN,95.36000061
1615,R1_OTf,R2_Bpin,SPhos,Et3N,MeCN,70.76999664
1616,R1_OTf,R2_Bpin,dtbpf,Et3N,MeCN,47.91999817
1617,R1_OTf,R2_Bpin,XPhos,Et3N,MeCN,61.61000061
1618,R1_OTf,R2_Bpin,dppf,Et3N,MeCN,12.88000011
1619,R1_OTf,R2_Bpin,Xantphos,Et3N,MeCN,15.85999966
1620,R1_OTf,R2_Bpin,Tol,Et3N,MeCN,26.79999924
1621,R1_OTf,R2_Bpin,P(tBu)3,None,MeCN,80.98999786
1622,R1_OTf,R2_Bpin,P(Cy)3,None,MeCN,86.62999725
1623,R1_OTf,R2_Bpin,AmPhos,None,MeCN,89.01999664
1624,R1_OTf,R2_Bpin,PPh3,None,MeCN,44.81999969
1625,R1_OTf,R2_Bpin,P(o-Tol)3,None,MeCN,52.38999939
1626,R1_OTf,R2_Bpin,cataCXium A,None,MeCN,97.25
1627,R1_OTf,R2_Bpin,SPhos,None,MeCN,61.68000031
1628,R1_OTf,R2_Bpin,dtbpf,None,MeCN,40.61000061
1629,R1_OTf,R2_Bpin,XPhos,None,MeCN,49.47999954
1630,R1_OTf,R2_Bpin,dppf,None,MeCN,15.88000011
1631,R1_OTf,R2_Bpin,Xantphos,None,MeCN,8.520000458
1632,R1_OTf,R2_Bpin,Tol,None,MeCN,26.48999977
1633,R1_OTf,R2_Bpin,P(tBu)3,NaOH,THF,31.45000076
1634,R1_OTf,R2_Bpin,P(Cy)3,NaOH,THF,92.88999939
1635,R1_OTf,R2_Bpin,AmPhos,NaOH,THF,23.20000076
1636,R1_OTf,R2_Bpin,PPh3,NaOH,THF,66.25
1637,R1_OTf,R2_Bpin,P(o-Tol)3,NaOH,THF,32.29000092
1638,R1_OTf,R2_Bpin,cataCXium A,NaOH,THF,26.79999924
1639,R1_OTf,R2_Bpin,SPhos,NaOH,THF,90.94000244
1640,R1_OTf,R2_Bpin,dtbpf,NaOH,THF,65.58000183
1641,R1_OTf,R2_Bpin,XPhos,NaOH,THF,90
1642,R1_OTf,R2_Bpin,dppf,NaOH,THF,6.380000114
1643,R1_OTf,R2_Bpin,Xantphos,NaOH,THF,54.13999939
1644,R1_OTf,R2_Bpin,Tol,NaOH,THF,40.08000183
1645,R1_OTf,R2_Bpin,P(tBu)3,NaHCO3,THF,35.09999847
1646,R1_OTf,R2_Bpin,P(Cy)3,NaHCO3,THF,96.16000366
1647,R1_OTf,R2_Bpin,AmPhos,NaHCO3,THF,22.19000053
1648,R1_OTf,R2_Bpin,PPh3,NaHCO3,THF,95.29000092
1649,R1_OTf,R2_Bpin,P(o-Tol)3,NaHCO3,THF,16.71999931
1650,R1_OTf,R2_Bpin,cataCXium A,NaHCO3,THF,30.06999969
1651,R1_OTf,R2_Bpin,SPhos,NaHCO3,THF,76.37000275
1652,R1_OTf,R2_Bpin,dtbpf,NaHCO3,THF,58.00999832
1653,R1_OTf,R2_Bpin,XPhos,NaHCO3,THF,80.95999908
1654,R1_OTf,R2_Bpin,dppf,NaHCO3,THF,14.14000034
1655,R1_OTf,R2_Bpin,Xantphos,NaHCO3,THF,16.77000046
1656,R1_OTf,R2_Bpin,Tol,NaHCO3,THF,29.39999962
1657,R1_OTf,R2_Bpin,P(tBu)3,CsF,THF,17.47999954
1658,R1_OTf,R2_Bpin,P(Cy)3,CsF,THF,85.81999969
1659,R1_OTf,R2_Bpin,AmPhos,CsF,THF,19.11000061
1660,R1_OTf,R2_Bpin,PPh3,CsF,THF,95
1661,R1_OTf,R2_Bpin,P(o-Tol)3,CsF,THF,22.64999962
1662,R1_OTf,R2_Bpin,cataCXium A,CsF,THF,37.68999863
1663,R1_OTf,R2_Bpin,SPhos,CsF,THF,53.22999954
1664,R1_OTf,R2_Bpin,dtbpf,CsF,THF,51.13000107
1665,R1_OTf,R2_Bpin,XPhos,CsF,THF,70.51000214
1666,R1_OTf,R2_Bpin,dppf,CsF,THF,69.08999634
1667,R1_OTf,R2_Bpin,Xantphos,CsF,THF,12.06000042
1668,R1_OTf,R2_Bpin,Tol,CsF,THF,21.11000061
1669,R1_OTf,R2_Bpin,P(tBu)3,K3PO4,THF,21.44000053
1670,R1_OTf,R2_Bpin,P(Cy)3,K3PO4,THF,83.61000061
1671,R1_OTf,R2_Bpin,AmPhos,K3PO4,THF,29.86000061
1672,R1_OTf,R2_Bpin,PPh3,K3PO4,THF,77.58999634
1673,R1_OTf,R2_Bpin,P(o-Tol)3,K3PO4,THF,20.35000038
1674,R1_OTf,R2_Bpin,cataCXium A,K3PO4,THF,31.69000053
1675,R1_OTf,R2_Bpin,SPhos,K3PO4,THF,55.06999969
1676,R1_OTf,R2_Bpin,dtbpf,K3PO4,THF,54.95000076
1677,R1_OTf,R2_Bpin,XPhos,K3PO4,THF,65.80000305
1678,R1_OTf,R2_Bpin,dppf,K3PO4,THF,12.53999996
1679,R1_OTf,R2_Bpin,Xantphos,K3PO4,THF,10.97000027
1680,R1_OTf,R2_Bpin,Tol,K3PO4,THF,29.26000023
1681,R1_OTf,R2_Bpin,P(tBu)3,KOH,THF,37.31000137
1682,R1_OTf,R2_Bpin,P(Cy)3,KOH,THF,90.75
1683,R1_OTf,R2_Bpin,AmPhos,KOH,THF,23.77000046
1684,R1_OTf,R2_Bpin,PPh3,KOH,THF,75.01999664
1685,R1_OTf,R2_Bpin,P(o-Tol)3,KOH,THF,33.91999817
1686,R1_OTf,R2_Bpin,cataCXium A,KOH,THF,23.21999931
1687,R1_OTf,R2_Bpin,SPhos,KOH,THF,82.30999756
1688,R1_OTf,R2_Bpin,dtbpf,KOH,THF,64.34999847
1689,R1_OTf,R2_Bpin,XPhos,KOH,THF,84.33999634
1690,R1_OTf,R2_Bpin,dppf,KOH,THF,9.25
1691,R1_OTf,R2_Bpin,Xantphos,KOH,THF,43.29999924
1692,R1_OTf,R2_Bpin,Tol,KOH,THF,46.90999985
1693,R1_OTf,R2_Bpin,P(tBu)3,LiOtBu,THF,38.88000107
1694,R1_OTf,R2_Bpin,P(Cy)3,LiOtBu,THF,94.44999695
1695,R1_OTf,R2_Bpin,AmPhos,LiOtBu,THF,20.51000023
1696,R1_OTf,R2_Bpin,PPh3,LiOtBu,THF,79.09999847
1697,R1_OTf,R2_Bpin,P(o-Tol)3,LiOtBu,THF,30.29000092
1698,R1_OTf,R2_Bpin,cataCXium A,LiOtBu,THF,18.54999924
1699,R1_OTf,R2_Bpin,SPhos,LiOtBu,THF,94.26999664
1700,R1_OTf,R2_Bpin,dtbpf,LiOtBu,THF,57.38999939
1701,R1_OTf,R2_Bpin,XPhos,LiOtBu,THF,93.61000061
1702,R1_OTf,R2_Bpin,dppf,LiOtBu,THF,33.52999878
1703,R1_OTf,R2_Bpin,Xantphos,LiOtBu,THF,48.90999985
1704,R1_OTf,R2_Bpin,Tol,LiOtBu,THF,46.59000015
1705,R1_OTf,R2_Bpin,P(tBu)3,Et3N,THF,37.79999924
1706,R1_OTf,R2_Bpin,P(Cy)3,Et3N,THF,96.01999664
1707,R1_OTf,R2_Bpin,AmPhos,Et3N,THF,15.05000019
1708,R1_OTf,R2_Bpin,PPh3,Et3N,THF,73.26999664
1709,R1_OTf,R2_Bpin,P(o-Tol)3,Et3N,THF,35.31999969
1710,R1_OTf,R2_Bpin,cataCXium A,Et3N,THF,28.86000061
1711,R1_OTf,R2_Bpin,SPhos,Et3N,THF,95.05999756
1712,R1_OTf,R2_Bpin,dtbpf,Et3N,THF,57.25
1713,R1_OTf,R2_Bpin,XPhos,Et3N,THF,91.69999695
1714,R1_OTf,R2_Bpin,dppf,Et3N,THF,8.739999771
1715,R1_OTf,R2_Bpin,Xantphos,Et3N,THF,44.41999817
1716,R1_OTf,R2_Bpin,Tol,Et3N,THF,43.27000046
1717,R1_OTf,R2_Bpin,P(tBu)3,None,THF,39.90999985
1718,R1_OTf,R2_Bpin,P(Cy)3,None,THF,96.15000153
1719,R1_OTf,R2_Bpin,AmPhos,None,THF,25.96999931
1720,R1_OTf,R2_Bpin,PPh3,None,THF,94.30000305
1721,R1_OTf,R2_Bpin,P(o-Tol)3,None,THF,25.47999954
1722,R1_OTf,R2_Bpin,cataCXium A,None,THF,26.30999947
1723,R1_OTf,R2_Bpin,SPhos,None,THF,82.23999786
1724,R1_OTf,R2_Bpin,dtbpf,None,THF,60.20000076
1725,R1_OTf,R2_Bpin,XPhos,None,THF,81.87999725
1726,R1_OTf,R2_Bpin,dppf,None,THF,16.60000038
1727,R1_OTf,R2_Bpin,Xantphos,None,THF,21.45999908
1728,R1_OTf,R2_Bpin,Tol,None,THF,34.15999985
1729,R1_OTf,R2_Bpin,P(tBu)3,NaOH,DMF,52.86999893
1730,R1_OTf,R2_Bpin,P(Cy)3,NaOH,DMF,71.41000366
1731,R1_OTf,R2_Bpin,AmPhos,NaOH,DMF,43.54000092
1732,R1_OTf,R2_Bpin,PPh3,NaOH,DMF,54.68000031
1733,R1_OTf,R2_Bpin,P(o-Tol)3,NaOH,DMF,29.20000076
1734,R1_OTf,R2_Bpin,cataCXium A,NaOH,DMF,23.29000092
1735,R1_OTf,R2_Bpin,SPhos,NaOH,DMF,70.62999725
1736,R1_OTf,R2_Bpin,dtbpf,NaOH,DMF,40.86000061
1737,R1_OTf,R2_Bpin,XPhos,NaOH,DMF,68.91999817
1738,R1_OTf,R2_Bpin,dppf,NaOH,DMF,4.679999828
1739,R1_OTf,R2_Bpin,Xantphos,NaOH,DMF,24.96999931
1740,R1_OTf,R2_Bpin,Tol,NaOH,DMF,28.47999954
1741,R1_OTf,R2_Bpin,P(tBu)3,NaHCO3,DMF,22.79999924
1742,R1_OTf,R2_Bpin,P(Cy)3,NaHCO3,DMF,90.98999786
1743,R1_OTf,R2_Bpin,AmPhos,NaHCO3,DMF,46.16999817
1744,R1_OTf,R2_Bpin,PPh3,NaHCO3,DMF,60.25
1745,R1_OTf,R2_Bpin,P(o-Tol)3,NaHCO3,DMF,31.45000076
1746,R1_OTf,R2_Bpin,cataCXium A,NaHCO3,DMF,68.30999756
1747,R1_OTf,R2_Bpin,SPhos,NaHCO3,DMF,66.34999847
1748,R1_OTf,R2_Bpin,dtbpf,NaHCO3,DMF,38.50999832
1749,R1_OTf,R2_Bpin,XPhos,NaHCO3,DMF,52.63000107
1750,R1_OTf,R2_Bpin,dppf,NaHCO3,DMF,13.11999989
1751,R1_OTf,R2_Bpin,Xantphos,NaHCO3,DMF,16.13999939
1752,R1_OTf,R2_Bpin,Tol,NaHCO3,DMF,27.04000092
1753,R1_OTf,R2_Bpin,P(tBu)3,CsF,DMF,10.32999992
1754,R1_OTf,R2_Bpin,P(Cy)3,CsF,DMF,92.04000092
1755,R1_OTf,R2_Bpin,AmPhos,CsF,DMF,66.55999756
1756,R1_OTf,R2_Bpin,PPh3,CsF,DMF,93.09999847
1757,R1_OTf,R2_Bpin,P(o-Tol)3,CsF,DMF,58.79000092
1758,R1_OTf,R2_Bpin,cataCXium A,CsF,DMF,91.26000214
1759,R1_OTf,R2_Bpin,SPhos,CsF,DMF,72.81999969
1760,R1_OTf,R2_Bpin,dtbpf,CsF,DMF,54.52000046
1761,R1_OTf,R2_Bpin,XPhos,CsF,DMF,67.01999664
1762,R1_OTf,R2_Bpin,dppf,CsF,DMF,77.01000214
1763,R1_OTf,R2_Bpin,Xantphos,CsF,DMF,13.02999973
1764,R1_OTf,R2_Bpin,Tol,CsF,DMF,47.79999924
1765,R1_OTf,R2_Bpin,P(tBu)3,K3PO4,DMF,23.79000092
1766,R1_OTf,R2_Bpin,P(Cy)3,K3PO4,DMF,83.36000061
1767,R1_OTf,R2_Bpin,AmPhos,K3PO4,DMF,66.08999634
1768,R1_OTf,R2_Bpin,PPh3,K3PO4,DMF,52.88000107
1769,R1_OTf,R2_Bpin,P(o-Tol)3,K3PO4,DMF,43.95999908
1770,R1_OTf,R2_Bpin,cataCXium A,K3PO4,DMF,65.09999847
1771,R1_OTf,R2_Bpin,SPhos,K3PO4,DMF,47.59999847
1772,R1_OTf,R2_Bpin,dtbpf,K3PO4,DMF,50.75
1773,R1_OTf,R2_Bpin,XPhos,K3PO4,DMF,48.02000046
1774,R1_OTf,R2_Bpin,dppf,K3PO4,DMF,9.489999771
1775,R1_OTf,R2_Bpin,Xantphos,K3PO4,DMF,12.68999958
1776,R1_OTf,R2_Bpin,Tol,K3PO4,DMF,30.26000023
1777,R1_OTf,R2_Bpin,P(tBu)3,KOH,DMF,39.79000092
1778,R1_OTf,R2_Bpin,P(Cy)3,KOH,DMF,83.87000275
1779,R1_OTf,R2_Bpin,AmPhos,KOH,DMF,61.52000046
1780,R1_OTf,R2_Bpin,PPh3,KOH,DMF,89.01000214
1781,R1_OTf,R2_Bpin,P(o-Tol)3,KOH,DMF,54.77999878
