"inputs[""Aryl Halide""].components[0].identifiers[0].value","inputs[""Boronate in Solvent""].components[0].identifiers[0].value","inputs[""Ligand in Solvent""].components[0].identifiers[0].value","inputs[""Base in Solvent""].components[0].identifiers[0].value","inputs[""Solvent_1""].components[0].identifiers[0].value",outcomes[0].products[0].measurements[0].percentage.value
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[OH-].[Na+],CN(C)C=O,23.290000915527344
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[Na+],CN(C)C=O,70.62999725341797
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[OH-].[Na+],CN(C)C=O,40.86000061035156
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[OH-].[Na+],CN(C)C=O,68.91999816894531
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[OH-].[Na+],CN(C)C=O,4.679999828338623
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[OH-].[Na+],CN(C)C=O,24.96999931335449
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1,[OH-].[Na+],CN(C)C=O,28.479999542236328
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C(C)(C)C)C(C)(C)C,C(=O)(O)[O-].[Na+],CN(C)C=O,22.799999237060547
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P(c2ccccc2)c3ccccc3,C(=O)(O)[O-].[Na+],CN(C)C=O,90.98999786376952
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,C(=O)(O)[O-].[Na+],CN(C)C=O,46.16999816894531
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,C(=O)(O)[O-].[Na+],CN(C)C=O,60.25
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,C(=O)(O)[O-].[Na+],CN(C)C=O,31.450000762939453
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,C(=O)(O)[O-].[Na+],CN(C)C=O,68.30999755859375
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,C(=O)(O)[O-].[Na+],CN(C)C=O,66.3499984741211
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],C(=O)(O)[O-].[Na+],CN(C)C=O,38.5099983215332
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,C(=O)(O)[O-].[Na+],CN(C)C=O,52.630001068115234
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],C(=O)(O)[O-].[Na+],CN(C)C=O,13.119999885559082
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,C(=O)(O)[O-].[Na+],CN(C)C=O,16.139999389648438
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1,C(=O)(O)[O-].[Na+],CN(C)C=O,27.040000915527344
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CN(C)C=O,10.329999923706056
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P(c2ccccc2)c3ccccc3,[F-].[Cs+],CN(C)C=O,92.04000091552734
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[F-].[Cs+],CN(C)C=O,66.55999755859375
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],CN(C)C=O,93.0999984741211
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[F-].[Cs+],CN(C)C=O,58.790000915527344
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[F-].[Cs+],CN(C)C=O,91.26000213623048
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[F-].[Cs+],CN(C)C=O,72.81999969482422
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[F-].[Cs+],CN(C)C=O,54.52000045776367
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[F-].[Cs+],CN(C)C=O,67.0199966430664
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[F-].[Cs+],CN(C)C=O,77.01000213623047
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[F-].[Cs+],CN(C)C=O,13.029999732971191
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1,[F-].[Cs+],CN(C)C=O,47.79999923706055
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,23.790000915527344
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P(c2ccccc2)c3ccccc3,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,83.36000061035156
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,66.08999633789062
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,52.880001068115234
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,43.959999084472656
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,65.0999984741211
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,47.59999847412109
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,50.75
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,48.02000045776367
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,9.489999771118164
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,12.6899995803833
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,30.26000022888184
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[K+],CN(C)C=O,39.790000915527344
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P(c2ccccc2)c3ccccc3,[OH-].[K+],CN(C)C=O,83.87000274658203
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[OH-].[K+],CN(C)C=O,61.52000045776367
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[K+],CN(C)C=O,89.01000213623047
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[OH-].[K+],CN(C)C=O,54.77999877929688
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[OH-].[K+],CN(C)C=O,52.040000915527344
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[K+],CN(C)C=O,74.80000305175781
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[OH-].[K+],CN(C)C=O,55.290000915527344
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[OH-].[K+],CN(C)C=O,71.36000061035156
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[OH-].[K+],CN(C)C=O,10.720000267028809
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[OH-].[K+],CN(C)C=O,44.0
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1,[OH-].[K+],CN(C)C=O,45.31999969482422
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CN(C)C=O,61.880001068115234
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P(c2ccccc2)c3ccccc3,[Li+].CC(C)(C)[O-],CN(C)C=O,89.04000091552734
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[Li+].CC(C)(C)[O-],CN(C)C=O,67.23999786376953
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Li+].CC(C)(C)[O-],CN(C)C=O,71.20999908447266
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Li+].CC(C)(C)[O-],CN(C)C=O,57.619998931884766
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[Li+].CC(C)(C)[O-],CN(C)C=O,53.66999816894531
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Li+].CC(C)(C)[O-],CN(C)C=O,77.05999755859375
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[Li+].CC(C)(C)[O-],CN(C)C=O,57.45000076293945
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[Li+].CC(C)(C)[O-],CN(C)C=O,75.0
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[Li+].CC(C)(C)[O-],CN(C)C=O,4.940000057220459
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[Li+].CC(C)(C)[O-],CN(C)C=O,45.2599983215332
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1,[Li+].CC(C)(C)[O-],CN(C)C=O,30.440000534057617
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,CN(C)C=O,65.31999969482422
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P(c2ccccc2)c3ccccc3,CCN(CC)CC,CN(C)C=O,85.9000015258789
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,CCN(CC)CC,CN(C)C=O,57.77999877929688
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,CCN(CC)CC,CN(C)C=O,70.55000305175781
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,CCN(CC)CC,CN(C)C=O,45.40999984741211
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,CCN(CC)CC,CN(C)C=O,53.77999877929688
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,CCN(CC)CC,CN(C)C=O,75.33000183105469
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCN(CC)CC,CN(C)C=O,60.33000183105469
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,CCN(CC)CC,CN(C)C=O,65.56999969482422
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],CCN(CC)CC,CN(C)C=O,7.659999847412109
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,CCN(CC)CC,CN(C)C=O,42.84000015258789
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1,CCN(CC)CC,CN(C)C=O,38.790000915527344
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C(C)(C)C)C(C)(C)C,O,CN(C)C=O,60.04999923706055
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,c1ccc(cc1)P(c2ccccc2)c3ccccc3,O,CN(C)C=O,79.66000366210938
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,O,CN(C)C=O,45.65999984741211
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,O,CN(C)C=O,68.02999877929688
O=S(OC1=CC=C2N=CC=CC2=C1)(C(F)(F)F)=O,Cc1ccc2n(C3CCCCO3)ncc2c1B4OC(C)(C)C(C)(C)O4,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,O,CN(C)C=O,52.130001068115234
